product_IDs,sales_volumes,average_user_rating
2922,8764,1.3
2923,1233,3.3
2924,651,2.4
2925,2502,1.7
2926,99,2.6
2927,5700,2.6
2928,8896,5.0
2929,7739,4.7
2930,5730,3.4
2931,9669,2.2
2932,6039,4.9
2933,1655,3.0
2934,4535,4.1
2935,3411,4.2
2936,3528,1.2
2937,5833,3.5
2938,9513,3.7
2939,1818,1.4
2940,1665,3.0
2941,9593,2.9
2942,8235,3.7
2943,916,2.5
2944,6542,1.6
2945,5479,4.4
2946,5409,3.8
2947,7958,1.7
2948,6360,3.6
2949,6721,1.1
2950,5718,1.5
2951,7667,4.7
2952,9659,3.1
2953,6550,3.1
2954,2804,2.4
2955,2540,1.6
2956,8631,3.6
2957,7299,3.7
2958,7449,1.3
2959,74,1.7
2960,8959,2.6
2961,3962,1.7
2962,8713,4.7
2963,5734,3.0
2964,8416,1.0
2965,3833,3.4
2966,3047,4.4
2967,7752,3.3
2968,1326,1.8
2969,1081,3.5
2970,7751,3.6
2971,2919,4.6
2972,5976,3.5
2973,6643,1.4
2974,7401,1.5
2975,9429,3.3
2976,1683,4.2
2977,6509,2.0
2978,1343,2.2
2979,8484,3.8
2980,2565,3.9
2981,3251,1.7
2982,8880,1.9
2983,4040,1.1
2984,1953,2.7
2985,8993,2.0
2986,5421,1.3
2987,6925,2.4
2988,8117,3.0
2989,7477,1.8
2990,6871,4.3
2991,577,4.6
2992,5872,3.8
2993,6265,2.2
2994,1870,3.5
2995,848,3.0
2996,1970,4.6
2997,3423,3.8
2998,6150,1.7
2999,6823,4.6
3000,3260,1.0
3001,3849,3.8
3002,8282,4.7
3003,8276,2.9
3004,1902,4.0
3005,110,4.3
3006,1025,3.8
3007,1730,1.8
3008,3419,3.3
3009,7863,1.9
3010,5643,2.4
3011,3543,1.1
3012,6057,3.6
3013,8733,1.7
3014,97,3.8
3015,5679,2.3
3016,775,4.8
3017,3198,2.1
3018,4272,2.5
3019,3390,3.2
3020,8736,4.6
3021,3228,4.6
3022,82,1.8
3023,5496,3.6
3024,7953,1.0
3025,1058,1.9
3026,485,2.2
3027,2021,2.5
3028,74,2.7
3029,1008,2.4
3030,2720,1.1
3031,127,1.9
3032,1943,1.0
3033,4250,1.5
3034,3421,2.5
3035,6247,1.9
3036,7518,1.2
3037,8880,4.9
3038,7077,2.2
3039,840,3.9
3040,6781,3.0
3041,4310,2.0
3042,3284,4.4
3043,5685,3.1
3044,2519,2.2
3045,3834,2.2
3046,7388,1.5
3047,6932,2.4
3048,6766,1.3
3049,3188,4.7
3050,5149,4.7
3051,1165,3.9
3052,9314,1.6
3053,3949,3.3
3054,9730,4.4
3055,4640,4.9
3056,6332,1.1
3057,3090,3.6
3058,6492,2.2
3059,7066,4.0
3060,9802,2.4
3061,418,4.8
3062,8046,4.7
3063,5367,1.0
3064,5947,4.8
3065,1967,4.5
3066,6654,2.0
3067,5181,2.0
3068,4204,1.3
3069,943,2.1
3070,8755,2.9
3071,5411,2.0
3072,6470,4.8
3073,8894,4.6
3074,2660,1.0
3075,7161,2.0
3076,5909,4.6
3077,7164,4.1
3078,9674,1.7
3079,9363,4.5
3080,1537,2.3
3081,8516,1.4
3082,3906,4.1
3083,9121,1.3
3084,2512,3.9
3085,7475,2.9
3086,6637,4.4
3087,635,3.3
3088,3188,4.8
3089,4453,2.6
3090,2642,1.0
3091,3031,2.2
3092,9299,2.6
3093,690,3.9
3094,6200,2.8
3095,7385,1.7
3096,6540,1.3
3097,367,3.1
3098,7111,4.5
3099,8789,2.6
3100,9937,4.2
3101,117,3.7
3102,2992,1.2
3103,7099,1.1
3104,4363,2.9
3105,8282,3.6
3106,7763,4.5
3107,6826,3.6
3108,3846,3.5
3109,2383,1.8
3110,6924,4.4
3111,4659,2.8
3112,9630,1.2
3113,2583,2.4
3114,8623,1.3
3115,6722,2.1
3116,8155,1.6
3117,634,4.8
3118,4182,1.9
3119,3063,3.4
3120,4082,4.0
3121,6067,2.1
3122,1972,4.4
3123,600,1.9
3124,205,2.6
3125,6221,3.6
3126,9041,3.4
3127,1729,3.0
3128,7418,1.3
3129,6409,3.9
3130,4241,1.4
3131,1679,2.1
3132,2114,4.6
3133,2726,3.8
3134,9056,4.8
3135,1793,1.2
3136,55,3.3
3137,2624,1.0
3138,7932,1.2
3139,3143,3.7
3140,9609,1.1
3141,4807,3.1
3142,7790,4.8
3143,8196,3.5
3144,1024,1.7
3145,1932,2.8
3146,3445,2.0
3147,814,2.2
3148,2146,3.1
3149,6873,3.0
3150,2764,2.1
3151,3629,1.7
3152,4694,2.8
3153,2334,2.8
3154,7432,1.4
3155,8664,3.7
3156,9139,4.8
3157,448,2.2
3158,5628,2.1
3159,3320,3.4
3160,1488,2.4
3161,3373,3.4
3162,5742,4.8
3163,4510,4.7
3164,7637,2.5
3165,6271,3.8
3166,376,4.8
3167,3773,1.7
3168,2715,3.3
3169,1312,4.6
3170,6215,3.9
3171,1812,3.4
3172,7164,1.1
3173,5471,2.9
3174,6896,4.7
3175,287,1.1
3176,4392,2.5
3177,4964,1.9
3178,6253,3.1
3179,6980,2.8
3180,4554,2.7
3181,9293,3.1
3182,544,3.0
3183,2776,4.6
3184,8353,1.2
3185,5507,3.3
3186,5813,3.9
3187,8102,3.7
3188,1234,2.4
3189,2259,3.9
3190,6152,1.5
3191,8197,2.8
3192,1837,3.1
3193,5548,2.3
3194,6129,1.3
3195,2079,2.5
3196,9012,1.7
3197,1612,4.4
3198,1633,2.6
3199,8287,4.0
3200,405,4.6
3201,4407,1.4
3202,118,4.9
3203,9791,4.2
3204,5279,1.7
3205,5851,4.9
3206,2031,3.2
3207,7119,1.9
3208,6023,2.7
3209,4141,4.3
3210,2934,1.6
3211,6540,1.6
3212,7557,3.9
3213,2981,4.5
3214,9505,3.8
3215,5192,4.2
3216,735,2.6
3217,1233,1.2
3218,4395,4.6
3219,2921,2.6
3220,8227,4.5
3221,4802,3.1
3222,8693,3.8
3223,3921,2.9
3224,5808,4.7
3225,4707,2.3
3226,3509,3.9
3227,5169,4.5
3228,188,4.7
3229,6441,1.4
3230,923,1.1
3231,3602,3.0
3232,4685,3.0
3233,8048,4.5
3234,672,2.6
3235,3952,3.3
3236,9524,3.0
3237,4476,2.7
3238,2297,2.9
3239,9834,4.2
3240,6947,1.7
3241,5314,1.7
3242,6448,2.4
3243,5131,3.9
3244,6394,4.0
3245,6482,3.4
3246,6267,4.5
3247,3908,1.2
3248,9288,1.5
3249,7067,3.7
3250,8503,3.0
3251,1243,2.6
3252,5895,2.7
3253,6031,4.2
3254,5858,4.6
3255,1522,3.4
3256,61,2.6
3257,5220,2.8
3258,6174,3.4
3259,8994,2.4
3260,97,1.8
3261,448,4.6
3262,2265,4.6
3263,9418,2.6
3264,700,4.9
3265,5562,1.2
3266,6374,2.9
3267,4831,3.7
3268,6818,1.4
3269,9503,2.9
3270,5986,4.0
3271,2455,4.2
3272,6075,2.2
3273,3053,4.6
3274,7831,1.6
3275,9632,1.7
3276,254,1.4
3277,2330,2.7
3278,3090,3.3
3279,4584,3.4
3280,1401,3.6
3281,9473,2.2
3282,5987,1.8
3283,9437,4.8
3284,2698,3.7
3285,6301,3.9
3286,1879,3.5
3287,7479,3.1
3288,2634,2.4
3289,6362,3.3
3290,3487,4.3
3291,5348,1.3
3292,3202,2.3
3293,4660,2.9
3294,1828,3.9
3295,8209,4.5
3296,6994,4.5
3297,7810,1.1
3298,2749,1.9
3299,3110,2.1
3300,560,2.4
3301,7409,4.3
3302,104,1.8
3303,8775,2.8
3304,2630,1.8
3305,8797,4.1
3306,3359,2.5
3307,4075,3.2
3308,2690,2.9
3309,4569,3.8
3310,6057,1.1
3311,8345,2.0
3312,8871,1.8
3313,4186,2.0
3314,198,1.2
3315,6166,3.4
3316,1308,4.1
3317,9678,1.4
3318,1433,1.9
3319,8670,1.6
3320,8229,1.9
3321,5922,4.2
3322,5780,3.4
3323,6963,2.9
3324,1071,2.6
3325,5636,2.6
3326,6267,4.5
3327,8476,1.7
3328,5657,3.4
3329,1384,2.6
3330,9781,4.7
3331,84,2.7
3332,5712,1.5
3333,6376,1.4
3334,3839,4.2
3335,3296,2.1
3336,8132,1.2
3337,2684,4.7
3338,9712,3.0
3339,3448,4.6
3340,8131,2.8
3341,6469,3.8
3342,6080,2.9
3343,4594,4.4
3344,7896,3.6
3345,2306,2.0
3346,5367,1.3
3347,9245,3.6
3348,281,2.8
3349,4591,1.3
3350,9954,4.6
3351,6225,1.8
3352,7013,3.0
3353,4509,1.3
3354,8485,4.6
3355,9993,4.5
3356,7435,4.1
3357,4603,1.0
3358,8541,1.8
3359,4499,1.5
3360,8968,3.9
3361,8282,4.6
3362,171,3.1
3363,726,1.7
3364,3,3.1
3365,548,1.8
3366,6690,2.6
3367,702,2.7
3368,3888,4.2
3369,1879,4.3
3370,7536,2.4
3371,4481,1.5
3372,5439,2.3
3373,4046,4.4
3374,2410,4.7
3375,2673,3.0
3376,8167,1.6
3377,8623,3.8
3378,4899,1.1
3379,299,2.3
3380,9281,3.7
3381,1528,1.8
3382,832,2.0
3383,3009,1.0
3384,4072,2.4
3385,8860,3.2
3386,851,1.4
3387,1598,1.2
3388,695,1.0
3389,3688,1.2
3390,1949,2.2
3391,3852,3.8
3392,8482,1.2
3393,6735,4.6
3394,7157,1.3
3395,6678,2.0
3396,3169,3.8
3397,9571,1.3
3398,4834,2.4
3399,1632,4.4
3400,7790,4.3
3401,6509,4.7
3402,4142,2.0
3403,488,2.6
3404,8774,3.9
3405,3079,4.2
3406,3323,3.8
3407,48,2.6
3408,6690,1.6
3409,7564,2.0
3410,4661,1.3
3411,3408,1.4
3412,5922,1.5
3413,8411,4.7
3414,7028,4.7
3415,8294,4.6
3416,6206,4.3
3417,8165,3.5
3418,288,3.8
3419,3492,2.9
3420,9698,2.0
3421,1275,2.8
3422,1733,3.4
3423,7440,3.8
3424,9461,4.0
3425,851,4.8
3426,4765,2.7
3427,3639,2.5
3428,5084,3.0
3429,5874,4.2
3430,9100,3.4
3431,4585,1.5
3432,7220,2.5
3433,5897,1.3
3434,3304,4.7
3435,5987,4.8
3436,2082,3.2
3437,9847,4.6
3438,6200,2.1
3439,3580,3.3
3440,2943,3.8
3441,1897,4.9
3442,2652,3.6
3443,4360,1.4
3444,6383,2.6
3445,7506,1.6
3446,4920,1.5
3447,535,4.6
3448,7827,2.0
3449,4791,4.2
3450,4547,3.7
3451,3682,1.7
3452,2670,3.0
3453,62,4.9
3454,5105,1.9
3455,9435,2.8
3456,2184,3.0
3457,1079,3.8
3458,6787,3.2
3459,6799,2.2
3460,3752,1.8
3461,4439,2.1
3462,4254,4.9
3463,8268,4.1
3464,7659,3.9
3465,724,3.7
3466,4830,2.9
3467,4163,2.1
3468,2651,4.6
3469,479,1.8
3470,7678,4.2
3471,2948,3.4
3472,5398,1.8
3473,8858,3.4
3474,8603,2.4
3475,6739,1.0
3476,1445,4.5
3477,1814,4.2
3478,2919,1.4
3479,4187,2.1
3480,5551,2.5
3481,2088,3.3
3482,80,3.7
3483,9610,1.4
3484,9868,4.6
3485,7152,4.7
3486,9596,4.8
3487,8030,2.1
3488,1153,3.6
3489,8445,1.0
3490,6087,2.7
3491,8849,1.1
3492,6661,3.8
3493,8822,1.2
3494,7759,3.1
3495,2326,3.7
3496,7769,4.7
3497,1598,4.2
3498,9544,4.0
3499,6736,1.1
3500,6338,4.2
3501,9748,4.2
3502,1135,3.7
3503,2247,2.3
3504,8990,3.9
3505,6794,2.2
3506,6719,1.9
3507,5760,2.1
3508,8080,4.5
3509,840,2.1
3510,4028,1.9
3511,3533,1.6
3512,7403,1.4
3513,7399,3.7
3514,2454,3.3
3515,8126,4.1
3516,1182,4.2
3517,9742,3.1
3518,5552,2.2
3519,1083,4.0
3520,2877,2.3
3521,7392,4.0
3522,178,1.3
3523,90,3.3
3524,6510,1.0
3525,1388,4.7
3526,6137,3.0
3527,3333,1.1
3528,7561,3.7
3529,2700,2.2
3530,1455,4.1
3531,1870,2.0
3532,6472,1.1
3533,6157,4.1
3534,3552,2.6
3535,5495,1.1
3536,3377,4.3
3537,5275,4.9
3538,683,3.8
3539,1443,4.1
3540,9035,3.7
3541,6371,1.8
3542,532,4.5
3543,6948,2.1
3544,9119,2.5
3545,1317,4.6
3546,9278,1.3
3547,3637,3.0
3548,6821,2.5
3549,9818,2.8
3550,4790,2.6
3551,2113,3.6
3552,5706,1.5
3553,5631,2.5
3554,4320,1.7
3555,8617,4.1
3556,3269,4.7
3557,5315,3.0
3558,7650,4.5
3559,2426,2.2
3560,7733,1.5
3561,2256,3.9
3562,863,1.5
3563,5532,2.1
3564,6438,3.6
3565,1594,2.8
3566,3889,4.1
3567,3446,1.1
3568,2163,4.9
3569,8692,4.3
3570,7449,4.1
3571,3448,1.2
3572,4103,4.6
3573,7385,4.2
3574,9157,4.1
3575,4843,2.2
3576,9272,4.3
3577,4878,1.6
3578,8727,2.1
3579,967,2.3
3580,1740,1.5
3581,4287,2.9
3582,8597,4.6
3583,1333,2.7
3584,8428,2.6
3585,7865,2.5
3586,572,1.9
3587,6971,4.3
3588,7435,2.3
3589,7572,3.9
3590,8539,1.7
3591,5242,4.9
3592,3269,1.8
3593,6855,3.5
3594,1827,4.9
3595,1574,4.1
3596,6401,1.8
3597,6523,4.1
3598,8969,3.8
3599,1518,3.3
3600,2298,1.5
3601,837,4.2
3602,1567,3.5
3603,3983,1.3
3604,5133,1.8
3605,988,4.3
3606,755,4.5
3607,2376,1.8
3608,7485,4.7
3609,8374,4.3
3610,8792,4.9
3611,4493,1.7
3612,3842,4.6
3613,1659,1.2
3614,2018,4.8
3615,9143,3.9
3616,1444,2.7
3617,3971,4.4
3618,9549,3.9
3619,2742,4.3
3620,5459,4.9
3621,7876,1.2
3622,7059,1.6
3623,4170,3.9
3624,2134,2.1
3625,2596,1.4
3626,6096,3.4
3627,8449,4.4
3628,5018,4.4
3629,3203,1.6
3630,9134,1.3
3631,1545,3.9
3632,357,3.6
3633,6045,1.7
3634,8494,1.9
3635,7913,1.5
3636,3695,4.6
3637,9502,1.4
3638,4475,3.7
3639,5833,1.3
3640,8340,1.7
3641,6504,2.0
3642,4958,4.9
3643,5439,3.2
3644,1018,2.4
3645,4672,4.2
3646,5004,3.7
3647,9960,4.7
3648,7856,3.8
3649,5125,4.7
3650,7030,2.0
3651,7776,2.5
3652,9862,3.0
3653,239,2.7
3654,9281,2.5
3655,8136,4.1
3656,4851,3.8
3657,8124,1.5
3658,8378,2.2
3659,6806,4.0
3660,2854,1.2
3661,229,3.6
3662,797,2.8
3663,110,4.4
3664,2910,3.0
3665,8509,3.8
3666,5962,4.0
3667,1401,4.2
3668,8766,3.5
3669,4219,1.3
3670,2952,4.5
3671,1086,3.8
3672,6399,2.8
3673,8699,1.7
3674,7468,2.1
3675,3977,4.3
3676,2805,1.6
3677,2118,1.2
3678,3896,2.1
3679,9952,2.7
3680,9136,1.2
3681,6968,4.0
3682,9304,2.5
3683,3914,4.6
3684,5855,4.4
3685,5078,4.7
3686,6916,3.8
3687,6648,4.4
3688,5028,3.8
3689,9121,4.7
3690,1799,1.4
3691,2759,4.1
3692,7576,3.9
3693,432,2.0
3694,9726,4.3
3695,3375,2.5
3696,4956,4.1
3697,2055,4.0
3698,41,2.3
3699,3353,1.4
3700,862,1.2
3701,2326,3.5
3702,9860,1.7
3703,3196,4.0
3704,1330,4.0
3705,6043,1.4
3706,77,2.7
3707,5074,2.9
3708,1348,1.5
3709,9466,4.9
3710,6527,1.9
3711,3557,2.8
3712,9743,3.3
3713,1191,4.8
3714,2312,2.4
3715,6240,2.0
3716,7090,1.9
3717,8345,2.0
3718,4028,3.7
3719,5349,1.8
3720,6383,1.6
3721,5436,1.7
3722,7751,2.1
3723,847,3.3
3724,9332,1.5
3725,31,4.6
3726,5462,1.5
3727,4093,4.3
3728,2517,2.0
3729,6753,3.9
3730,1069,4.5
3731,7518,3.8
3732,1725,5.0
3733,4842,4.4
3734,546,4.2
3735,6078,3.8
3736,1276,1.0
3737,7023,3.7
3738,46,4.7
3739,7836,3.8
3740,5464,1.1
3741,8136,4.2
3742,6496,1.7
3743,715,4.1
3744,4171,5.0
3745,394,3.3
3746,2742,2.1
3747,9289,1.0
3748,5839,1.8
3749,5395,3.1
3750,6657,4.2
3751,8996,3.5
3752,6905,2.8
3753,4806,2.0
3754,6620,4.8
3755,2929,1.4
3756,8168,1.6
3757,6671,4.7
3758,8781,2.8
3759,984,2.0
3760,3253,2.7
3761,1082,2.2
3762,4844,4.9
3763,4070,1.9
3764,6743,2.6
3765,1518,2.9
3766,9569,1.4
3767,8444,3.5
3768,2612,3.0
3769,4411,3.8
3770,9288,3.8
3771,6378,2.6
3772,3512,2.2
3773,684,3.2
3774,896,2.7
3775,6322,2.9
3776,3254,3.7
3777,4804,3.2
3778,4531,4.6
3779,5174,2.6
3780,2562,2.1
3781,74,1.6
3782,2585,3.5
3783,7896,2.6
3784,5620,2.5
3785,3159,1.4
3786,4066,2.2
3787,7347,3.8
3788,2897,1.7
3789,3453,1.0
3790,401,3.8
3791,8407,2.8
3792,7371,4.0
3793,3501,1.8
3794,1517,4.3
3795,7582,2.3
3796,6827,3.5
3797,8691,2.0
3798,2497,2.8
3799,4815,4.9
3800,3213,3.7
3801,7054,1.8
3802,3309,3.6
3803,1489,2.0
3804,4274,3.0
3805,3039,1.8
3806,7592,2.5
3807,5854,3.9
3808,4905,4.9
3809,3793,3.6
3810,1448,1.2
3811,2594,4.2
3812,25,4.6
3813,4816,4.7
3814,9575,3.8
3815,6527,2.4
3816,4292,1.7
3817,2017,3.2
3818,1079,3.7
3819,1743,4.5
3820,9641,4.4
3821,8848,1.0
3822,7638,3.1
3823,1403,1.6
3824,2586,2.5
3825,5258,1.6
3826,1427,2.7
3827,8821,2.2
3828,4818,1.7
3829,1943,2.4
3830,7456,4.3
3831,7369,1.4
3832,166,1.9
3833,5505,3.3
3834,4314,3.8
3835,4857,2.3
3836,2963,2.7
3837,1268,2.4
3838,2744,4.4
3839,3565,2.5
3840,4687,3.6
3841,3706,1.6
3842,318,3.8
3843,8636,3.8
3844,4682,3.8
3845,8504,3.6
3846,5854,1.1
3847,6135,2.0
3848,9965,3.1
3849,6113,2.6
3850,2546,4.9
3851,7408,1.1
3852,9917,1.5
3853,121,3.8
3854,652,4.1
3855,5414,2.9
3856,5616,3.2
3857,6108,2.3
3858,2517,2.2
3859,5110,4.0
3860,4064,1.6
3861,528,4.2
3862,3837,1.5
3863,8065,3.1
3864,7017,1.7
3865,5034,1.5
3866,5091,2.8
3867,9862,2.7
3868,1004,3.0
3869,8393,3.8
3870,269,2.0
3871,2635,1.1
3872,4565,1.1
3873,1813,5.0
3874,3827,1.7
3875,334,4.5
3876,7150,3.5
3877,2031,1.9
3878,9203,1.5
3879,7234,5.0
3880,8279,2.9
3881,4672,1.8
3882,8957,4.2
3883,6923,4.4
3884,5774,2.7
3885,7058,2.7
3886,6077,3.6
3887,2595,2.2
3888,9341,2.6
3889,7744,3.8
3890,639,4.2
3891,5471,1.2
3892,9319,2.4
3893,4610,3.9
3894,1297,2.8
3895,479,2.7
3896,4826,2.0
3897,1538,1.9
3898,181,3.2
3899,8160,1.1
3900,2855,2.0
3901,2104,3.9
3902,8546,4.9
3903,5079,2.7
3904,6133,5.0
3905,6229,4.5
3906,6019,4.1
3907,4006,2.6
3908,2729,4.3
3909,4319,2.7
3910,6209,4.4
3911,3080,1.6
3912,3953,3.9
3913,7688,4.6
3914,6875,4.6
3915,1500,3.3
3916,2062,2.1
3917,5773,4.0
3918,4279,4.0
3919,9776,1.9
3920,4948,1.7
3921,1888,1.2
3922,8386,1.1
3923,9749,1.2
3924,2222,1.1
3925,8470,4.5
3926,37,1.9
3927,1140,3.7
3928,3853,4.3
3929,3786,3.9
3930,5554,2.6
3931,2661,3.8
3932,5209,2.7
3933,9055,3.9
3934,4261,2.7
3935,6588,3.5
3936,7961,2.6
3937,4645,3.1
3938,4572,3.6
3939,1240,4.9
3940,733,3.8
3941,9295,1.2
3942,9121,4.0
3943,5929,4.0
3944,5388,1.1
3945,6640,1.6
3946,3707,4.8
3947,2700,3.7
3948,1874,1.7
3949,5501,2.9
3950,6999,1.1
3951,1380,4.9
3952,3513,1.7
3953,8188,2.9
3954,6183,1.9
3955,1710,2.0
3956,8821,2.5
3957,7009,3.5
3958,2950,1.2
3959,9867,3.0
3960,5782,4.3
3961,4827,4.8
3962,1881,4.3
3963,3776,4.3
3964,5236,1.1
3965,5128,3.4
3966,1368,3.2
3967,4971,1.4
3968,1906,1.8
3969,5792,4.9
3970,1508,2.1
3971,909,3.4
3972,7583,1.6
3973,7547,2.1
3974,9923,4.3
3975,8634,2.5
3976,5314,3.0
3977,1911,3.3
3978,3566,4.2
3979,7092,1.0
3980,9776,2.2
3981,9895,1.8
3982,3292,1.5
3983,5910,2.7
3984,7511,1.8
3985,8883,2.5
3986,1610,4.3
3987,5348,4.6
3988,6379,2.6
3989,459,2.7
3990,7906,2.8
3991,7039,1.1
3992,1038,1.8
3993,5756,1.3
3994,3362,3.0
3995,3535,3.9
3996,5040,2.9
3997,5624,3.0
3998,9615,2.8
3999,5947,4.5
4000,2174,1.2
4001,3951,2.3
4002,3461,3.6
4003,886,4.1
4004,5455,2.0
4005,767,3.0
4006,8474,2.7
4007,6804,4.9
4008,5509,4.0
4009,7908,2.8
4010,2463,2.6
4011,6622,3.4
4012,9078,3.6
4013,4521,3.9
4014,610,3.9
4015,8804,3.9
4016,5498,4.3
4017,9118,2.6
4018,9231,2.3
4019,3313,3.7
4020,2926,4.6
4021,617,4.1
4022,7897,4.7
4023,3429,3.5
4024,6905,4.0
4025,1472,2.3
4026,7281,3.9
4027,2648,4.0
4028,839,4.7
4029,4066,1.4
4030,4560,3.0
4031,158,1.2
4032,8109,1.2
4033,7179,3.1
4034,6229,3.1
4035,7907,3.0
4036,9691,4.8
4037,4573,4.1
4038,3300,2.3
4039,8579,1.5
4040,7807,3.8
4041,6658,2.7
4042,2973,3.1
4043,9547,1.3
4044,2364,4.9
4045,6574,2.0
4046,3857,1.5
4047,1876,1.4
4048,2112,3.1
4049,8784,4.4
4050,1110,2.0
4051,3487,2.0
4052,414,1.8
4053,3709,1.3
4054,7516,3.4
4055,5507,2.1
4056,3209,2.4
4057,1558,4.5
4058,9369,2.2
4059,3421,1.5
4060,9927,4.2
4061,4675,1.7
4062,4497,3.6
4063,8943,4.0
4064,4777,4.2
4065,7759,2.1
4066,3198,1.3
4067,1637,1.4
4068,1694,3.2
4069,3494,4.6
4070,8105,2.9
4071,6642,3.4
4072,4716,1.1
4073,7776,4.0
4074,3535,4.8
4075,1963,3.6
4076,5283,3.1
4077,7622,4.9
4078,7059,4.8
4079,6616,1.5
4080,8208,3.9
4081,9748,1.6
4082,734,2.6
4083,1742,4.5
4084,1281,4.9
4085,3894,1.8
4086,4941,2.5
4087,956,1.2
4088,2277,4.9
4089,7292,4.6
4090,8114,4.0
4091,213,1.5
4092,8896,1.0
4093,9726,3.2
4094,1704,4.9
4095,6937,1.8
4096,5108,3.5
4097,8326,1.9
4098,7514,2.4
4099,8123,4.5
4100,2520,1.1
4101,1420,2.3
4102,2932,3.6
4103,4389,1.0
4104,7668,1.8
4105,8141,2.7
4106,753,1.8
4107,8523,2.6
4108,6865,1.5
4109,8143,3.0
4110,6795,4.3
4111,7824,3.8
4112,4326,1.3
4113,7712,3.0
4114,851,2.0
4115,8522,1.6
4116,622,1.5
4117,2451,1.8
4118,9276,3.0
4119,3109,4.0
4120,3287,1.8
4121,827,2.4
4122,7123,1.1
4123,9796,3.1
4124,7637,2.8
4125,3160,1.6
4126,3491,3.5
4127,4988,4.0
4128,9982,2.3
4129,3038,3.1
4130,5849,3.3
4131,7235,5.0
4132,542,1.3
4133,5911,2.8
4134,4678,4.6
4135,1059,2.3
4136,3206,4.7
4137,3779,1.3
4138,6636,3.9
4139,5734,3.4
4140,9246,3.9
4141,5686,4.2
4142,2264,2.6
4143,1946,4.9
4144,1071,1.2
4145,6761,1.3
4146,85,2.7
4147,4143,3.4
4148,8634,2.5
4149,8298,4.3
4150,9077,2.5
4151,6971,2.6
4152,6266,2.7
4153,169,4.4
4154,4359,3.7
4155,2412,3.9
4156,9355,2.9
4157,9216,1.8
4158,9470,1.5
4159,7303,3.5
4160,8137,4.7
4161,1834,2.5
4162,9274,1.2
4163,9672,3.2
4164,6014,3.5
4165,8401,2.8
4166,2222,1.1
4167,4671,4.1
4168,2975,4.3
4169,4156,1.2
4170,826,4.6
4171,8511,3.6
4172,4782,3.6
4173,9647,1.9
4174,8681,4.2
4175,3545,2.2
4176,1627,2.9
4177,6021,3.5
4178,9541,1.8
4179,8518,4.1
4180,7187,1.4
4181,2180,1.0
4182,2798,2.6
4183,9994,2.0
4184,3346,3.2
4185,4227,2.0
4186,5962,3.3
4187,5895,2.9
4188,6304,4.8
4189,7006,3.3
4190,8579,4.6
4191,622,3.5
4192,2296,4.7
4193,7426,2.6
4194,47,3.5
4195,502,1.8
4196,8375,2.1
4197,3358,1.0
4198,1693,3.5
4199,5391,1.2
4200,8882,4.8
4201,9757,2.6
4202,3891,1.8
4203,2658,2.5
4204,8319,2.7
4205,3909,2.8
4206,8095,4.6
4207,9612,2.7
4208,7359,4.6
4209,700,3.0
4210,7484,3.4
4211,1444,2.7
4212,753,3.8
4213,2606,3.1
4214,7609,1.3
4215,7803,3.2
4216,7398,4.5
4217,9910,4.5
4218,6588,1.9
4219,6027,3.8
4220,2073,3.4
4221,1851,2.7
4222,7924,2.4
4223,8863,3.0
4224,5827,4.6
4225,2036,1.7
4226,5805,3.2
4227,8429,1.3
4228,7574,2.1
4229,7782,5.0
4230,1423,3.3
4231,4499,1.0
4232,3588,3.0
4233,2603,2.9
4234,4675,3.4
4235,5271,4.2
4236,4356,2.4
4237,9299,1.6
4238,9599,2.1
4239,8106,3.6
4240,417,2.2
4241,6172,2.6
4242,557,4.8
4243,7041,2.6
4244,7338,1.9
4245,7508,4.9
4246,4719,2.0
4247,2034,4.6
4248,4361,1.2
4249,2553,4.5
4250,5258,3.1
4251,7347,2.3
4252,9677,1.7
4253,7834,4.6
4254,2866,2.6
4255,9251,3.0
4256,1678,1.2
4257,1122,2.0
4258,2867,2.8
4259,4392,4.0
4260,9883,2.6
4261,3765,1.9
4262,2307,3.0
4263,8710,2.0
4264,4706,3.0
4265,1120,3.4
4266,5604,2.5
4267,5202,3.7
4268,8522,4.6
4269,2422,4.0
4270,615,2.7
4271,476,3.6
4272,3030,1.3
4273,516,2.5
4274,3095,4.2
4275,334,4.2
4276,1011,3.0
4277,1892,5.0
4278,1617,2.0
4279,8438,2.7
4280,1159,1.6
4281,53,4.4
4282,331,2.9
4283,4643,3.7
4284,6661,2.2
4285,363,3.5
4286,8885,2.6
4287,5037,3.8
4288,8703,3.2
4289,66,1.1
4290,1396,1.6
4291,2798,4.2
4292,7806,3.7
4293,3951,3.4
4294,6007,1.6
4295,4999,4.0
4296,1700,4.2
4297,1778,2.2
4298,7750,3.3
4299,8406,3.0
4300,8069,4.8
4301,9284,4.3
4302,8388,1.5
4303,3246,2.9
4304,5478,4.2
4305,9560,1.4
4306,8619,4.7
4307,9388,2.5
4308,3852,1.9
4309,2762,4.7
4310,2025,1.3
4311,4581,2.9
4312,6272,4.9
4313,2735,2.6
4314,4547,2.3
4315,1560,4.7
4316,8220,1.3
4317,3403,3.0
4318,7403,2.3
4319,5995,4.1
4320,1791,1.4
4321,3954,1.4
4322,2663,1.4
4323,6501,2.3
4324,6460,2.3
4325,195,3.4
4326,3141,1.2
4327,402,2.9
4328,5351,4.1
4329,8021,2.8
4330,3037,3.2
4331,652,2.5
4332,7239,4.5
4333,2170,2.8
